y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
60,3.132432853,-0.840061928,12.23208497,-10.75578719,-9.631280699,10.04753751,5.100556172,15.00473294,2.801882177,2.235211498,4.145829959,4.330003746,-1.187359187
67,2.71058147,-0.72657826,12.14421752,-10.76687133,-10.33300565,10.6285696,5.282360397,15.0395371,2.902112658,2.0545381,4.978077089,4.377651943,-2.364730587
63,2.691139561,-0.91609133,12.6818881,-8.930065933,-9.567324234,10.3043236,4.786113252,14.27590034,3.195488603,1.918943467,3.996521132,3.963053615,-2.911712425
56,3.527224834,-1.301327819,12.43613052,-11.88210019,-10.61705056,10.31783052,5.976045005,14.28817013,2.892548778,1.956487176,4.496189464,4.396178418,-0.952457242
32,2.454589772,0.063135623,11.20496401,-12.21490439,-9.804008593,11.52156939,5.854751535,14.49942588,3.477814228,2.960973589,4.605029789,4.762581968,-1.416630294
49,3.057867448,-1.160175769,12.42973588,-11.06545911,-10.56737681,9.621523013,5.581876452,14.8376957,2.599523776,2.124990298,4.354917784,4.527422071,-1.181597196
59,3.695483191,-1.24906677,12.84988407,-10.23119099,-10.16898225,9.440977583,4.839225215,14.74152183,2.711828995,1.816170971,4.385307344,3.995877414,-1.131764304
44,2.933217293,-0.677733143,11.84030346,-10.68091885,-10.06175868,10.06199569,4.840846551,14.43972564,3.174859433,1.522725763,4.290491791,4.145783169,-2.100464538
62,3.381546742,-1.396457437,12.99624349,-10.06999233,-10.0724799,9.64935685,4.897678706,14.59381545,2.941414909,1.334092948,4.277905573,4.236251126,-1.963011726
43,3.083111296,-1.167720931,12.78385296,-11.14428371,-10.36100556,9.468516979,5.223914531,15.25858953,2.480204803,1.80571241,4.491955106,4.176544196,-0.627144267
57,2.538177291,-1.150114336,12.95328683,-11.36601101,-10.09566187,9.890400053,5.423453864,15.1653371,3.077860917,1.775978068,4.824498171,4.67838345,-1.108321041
51,2.92940492,-1.082346023,11.90636005,-10.33237775,-10.57495164,9.974913155,4.761981362,14.17635111,2.936115438,2.11336325,4.342326817,4.100597063,-2.312370127
57,2.95585949,-1.180202979,12.81200267,-10.49953878,-10.37683865,9.534264198,5.37404377,14.58544925,2.160858352,2.137067251,4.034232694,4.100294524,-1.076969079
61,3.258925554,-1.398486757,12.72156205,-10.25260663,-10.55860084,9.867455491,5.234769089,14.46699614,2.665506557,2.071719983,4.258628315,3.837278554,-1.602725777
40,2.545976635,-0.920138148,12.73195445,-10.76495276,-9.80356744,9.748538098,5.726706839,14.71220946,2.683649596,2.104064756,4.414198601,4.517396426,-1.989365492
70,3.533142734,-0.706945856,11.86131047,-10.08588472,-10.4285232,10.04990382,4.857300874,14.51582451,2.57059192,1.717154426,3.908644333,3.5960094,-1.774149615
56,3.11313589,-0.266207597,11.9901227,-11.09387444,-10.30770495,10.36618331,5.141912585,14.77078555,2.842094064,2.491870657,4.145310687,4.211864495,-1.38378996
49,3.413037885,-2.123172951,12.89756969,-9.22490762,-10.61414546,9.260841331,5.058449387,13.96496865,2.282622546,1.885146539,3.953329674,3.770312855,-1.97558071
52,2.910611897,-0.497279084,11.77408538,-11.12178803,-10.4521996,9.895162293,5.159987941,14.75047833,2.609541147,2.569864983,3.934499842,4.404582235,-1.438632249
46,3.092080445,-1.16347168,12.12352911,-10.98532315,-10.70096727,10.02201459,5.113734695,14.39867119,3.176174975,2.465063981,4.450023559,4.307861258,-1.022761963
45,3.954753586,-2.007855223,12.64334809,-10.89546278,-10.20540166,9.601852347,5.603000352,14.27124237,1.794122933,1.761907129,3.84772817,3.614942824,-1.058050167
50,2.794346095,-1.399266127,13.81668834,-10.05436068,-9.660960363,9.398669028,5.247669975,15.32411774,2.71300548,1.136756207,5.10647091,4.681822794,-1.190287357
51,3.105128353,-1.532956524,12.11924297,-10.96289397,-10.71121262,9.791755009,5.331407285,14.68891576,2.886799292,2.276232948,4.543981513,4.232616036,-1.441970064
44,3.346363056,-1.527362889,12.97974933,-10.33586019,-10.17492212,9.779554248,5.229911723,14.96776622,3.1054248,1.84271003,4.523407703,4.225871604,-1.441847281
42,3.269509205,-1.258965217,12.57545427,-9.704112213,-10.35175434,9.657401896,4.644288632,14.2968266,2.552036634,2.185598089,4.174976936,3.986329437,-2.348204505
59,3.182008267,-0.579560793,12.55197843,-10.59274269,-10.64428017,10.15464672,5.51075912,14.62021636,3.008032301,2.137185702,4.185652681,4.306726228,-1.115352911
60,3.740444997,-2.145503095,13.00087011,-10.03291611,-10.56908589,9.093066995,5.039947018,14.51366988,2.269323181,1.97543053,3.89971443,3.88452908,-1.031031316
56,3.237021389,-0.584571456,11.99860431,-11.24988908,-10.12190278,10.6650924,5.550867936,13.98613244,3.421959006,2.690538066,4.011980206,4.235180509,-1.58158516
50,3.356119481,-0.771664283,13.00918449,-10.41561301,-9.73870435,9.516983152,5.44954634,14.48957848,3.404836601,2.078923843,4.66751066,4.549267484,-1.110720832
49,3.555574593,-1.655166446,12.47109241,-9.93123826,-9.828891481,9.599945611,4.912167572,13.8427157,3.278917037,2.151316313,4.730724908,3.883451375,-1.274050128
47,3.314581935,-0.993280484,11.80954684,-11.91210035,-10.36900329,10.54634784,5.314012616,14.25329197,2.545272168,2.158690162,3.934557448,4.205844304,-1.056319612
37,3.390200101,-1.259249297,13.17859518,-10.15339016,-10.04698696,9.741420679,5.234203552,14.2890485,3.393578989,1.955900076,4.565497124,4.20531634,-1.196823448
40,3.567902432,-1.1114579,12.18006921,-12.36914385,-10.37247586,9.649539973,6.283805021,14.94254206,2.206788942,2.100962993,4.418877929,4.445721654,0.066871871
51,3.008092574,-1.444355697,11.80108106,-10.88802577,-10.86703222,10.33100629,5.948508507,14.38280628,3.05562469,2.567008903,4.441211376,4.246034705,-1.727512543
49,3.284747232,-0.30640577,11.41500205,-12.00797774,-11.23466756,10.10819354,5.721637581,14.6383414,2.363020779,3.13681858,4.486797368,4.15707416,-1.029807268
45,3.865253048,-2.329570471,13.36269058,-10.23510606,-10.03499902,9.557997636,5.280555417,13.95451233,2.636040899,1.469935246,3.998634735,3.719489673,-1.682103247
37,2.84124374,-0.99468728,12.55263339,-10.83665898,-10.43684179,9.153475506,6.194613652,15.04550707,2.052777859,2.274271619,4.029438468,4.396753373,-1.085566194
48,2.801452892,-1.056896448,12.90803829,-10.9368061,-9.559080773,9.993383378,5.176419216,15.11607097,3.059797905,1.914097626,4.85122316,4.55831921,-0.889124841
42,3.308798276,-0.904625813,12.89025061,-10.74730313,-10.34229905,9.808065346,5.613225329,14.7884134,2.29789713,1.711151901,4.620272608,4.304449383,-1.052131653
41,2.88353873,-0.621911688,11.67967573,-11.03718858,-10.23272448,10.23891177,5.267532512,14.33031076,2.754969069,2.760086242,4.263785002,4.500847181,-1.703180678
53,3.03096303,-1.076085132,12.39532447,-12.0804278,-9.650881462,10.24960734,5.759385593,14.66216042,2.958557459,1.880505888,4.342294878,4.543988008,-1.178869882
54,2.993629656,-1.150001027,12.46698599,-11.3566445,-10.11419214,9.84168179,5.355054612,14.48622601,2.811396943,1.936372089,4.281510693,4.137158127,-1.427172214
43,3.538414234,-1.160177334,12.27993345,-11.69642574,-10.45842868,9.713768508,5.566683534,14.91159458,2.522247867,1.971256206,4.223850079,4.118108612,-0.237634804
48,2.99686818,-0.744302628,11.98221461,-10.89334227,-10.17397505,10.26075155,5.362160197,14.85941802,2.884053208,2.443702782,4.459524245,4.550261943,-0.840976171
46,3.713287248,-2.27896053,12.28236509,-10.16846487,-10.13408137,9.573837259,4.474288587,14.19490505,2.75830412,1.726823975,3.588952808,3.886875089,-1.73809479
65,3.740146189,-1.23128612,12.1653635,-9.27958035,-10.30896615,9.850530208,4.337785912,13.95240576,2.929290136,1.788711044,3.787652424,3.583199854,-1.912596309
34,3.215350745,-1.291745371,12.85604657,-10.68888477,-10.26364332,9.201403547,5.467222318,15.21415725,2.24586372,1.681919286,4.398692606,4.229952777,-1.016421856
44,2.388750417,-0.604289964,12.39477668,-10.60972249,-10.5882944,9.936560655,5.914325811,14.67775148,2.286482552,2.958381073,4.588419726,4.383309208,-1.379302029
62,3.355745846,-1.55889556,12.52124601,-10.42050934,-10.46234394,9.739384979,4.924341238,14.60185558,2.326785484,1.66978216,4.29469211,4.086931604,-1.188048861
49,2.825056447,-1.111146916,12.21799661,-11.8012198,-10.11182172,10.56746812,6.112427934,14.95237967,2.757850309,2.979660693,3.959694415,4.673715948,-1.044229895
35,3.561106174,-1.473474086,12.72196475,-10.7552889,-9.855917525,9.872130932,5.063633066,14.46545458,2.558843895,1.693737966,4.471950319,4.226865092,-1.163148107
54,2.958672063,-0.985803835,12.26296877,-11.44323009,-9.473371287,10.07255872,5.237349402,15.10157033,3.078737186,1.951092754,4.673311499,4.679755536,-1.305309703
46,3.045375306,-1.516561793,12.84716263,-10.85883752,-9.905438286,9.635529734,5.509459812,14.56859292,2.803009664,2.344891824,4.974540656,4.627102282,-1.091255291
48,3.921946002,-1.205885517,12.49788793,-10.44042225,-9.946031965,10.05948974,4.415802143,14.2832968,3.057922368,1.638711243,4.372839429,3.861947783,-1.254223333
41,3.967031387,-2.373794474,12.59141242,-9.386140014,-10.43058268,9.124987206,4.832581869,14.58330899,2.547073514,2.055107845,3.903829107,3.893432964,-1.522590543
39,2.965107004,-1.41757445,12.8166803,-9.353680209,-9.780077677,9.837587472,4.822256269,13.94785962,3.461459113,2.034417823,4.670749368,4.300616593,-2.447314743
54,3.18128705,-1.445421661,11.88873751,-10.7422902,-9.887700093,10.43725595,4.897750519,14.39205801,3.248704899,1.995535603,4.09585877,4.387116837,-1.63149911
72,2.934149351,-1.203121511,12.18775541,-9.591920729,-10.82340326,10.44569138,4.949728624,14.03986118,3.359106305,2.434058727,4.394538578,4.240996539,-1.959825289
59,3.34443458,-1.453456752,12.85141599,-10.48192767,-10.57056457,9.960444292,5.284283069,14.28758922,2.382351834,1.815984659,4.403031006,3.908970182,-1.067868936
41,3.432185396,-2.102304835,14.01156955,-9.95573297,-9.208050244,9.051965463,4.810885543,15.17580455,2.313217758,1.012005256,4.325318112,4.139643595,-0.608954552
55,3.213660561,-1.008766869,11.71580075,-11.84860434,-10.34500695,10.14799728,5.553951576,14.88575014,2.501222157,2.278787014,3.998225385,4.130438578,-1.162232532
62,3.032264893,-0.939906154,12.21686448,-11.99771104,-10.70030248,9.715895902,5.722928599,14.85583963,2.752706743,2.500224103,4.785780417,4.742057224,-0.620447864
49,2.870431258,-0.72162231,12.37588434,-11.40122643,-10.74342326,10.26802231,5.883730693,14.51829476,3.255090111,3.019227774,4.592570833,4.394449508,-0.84490419
46,3.605061939,-0.923388893,12.67784061,-11.26632836,-9.894084536,9.710458006,5.225503159,14.57799997,2.919281777,1.770574029,4.184631832,3.935684797,-1.431483002
47,3.69089669,-2.79890644,12.48520346,-9.523435956,-10.46891273,9.854283228,4.996677613,13.06512147,3.131379484,2.046244221,3.443447392,3.407446513,-2.146855438
55,2.77601238,-1.145001462,12.2316213,-11.01149527,-10.74898909,10.33306402,5.685591942,14.83519272,2.548996854,2.578918328,4.398076938,4.437545671,-1.346962694
53,2.985263709,-1.214532798,12.04416047,-11.61995115,-10.46208463,9.459331327,5.577793827,14.91224596,1.95716762,2.013955602,4.652955106,4.226535758,-0.996106929
56,2.502089597,-1.094403173,12.05564018,-11.330591,-10.40521584,10.23701489,5.792657618,14.66770164,2.833665652,2.97766273,4.244069111,4.489409199,-0.472563471
51,2.622727893,-0.633774726,11.70486122,-11.24118788,-10.25403699,10.48683527,5.573348694,14.60415801,2.802143786,2.647119674,4.420665066,4.441062677,-1.72192728
67,3.345107598,-1.894605722,12.83270422,-10.80928519,-10.83093775,9.649341266,5.6035834,14.12489179,2.762261234,2.178456649,4.280054924,3.959892522,-0.694925483
42,3.143917614,-1.35182786,12.40834917,-11.67536291,-10.38705286,10.14459323,5.576586836,14.38501491,3.014566816,2.238573948,3.901051738,4.209430597,-1.228636501
34,2.46159878,-1.04898361,12.66320612,-11.16036745,-10.64161881,10.05380687,5.065986849,14.93656042,2.704697531,2.680362215,4.369844261,4.520967779,-1.429517429
65,3.524421467,-1.871622467,13.08593737,-10.3177728,-9.950998207,9.254829236,4.646199612,14.85132266,2.696505727,1.067055576,4.897854362,4.161930782,-1.137217647
58,2.589220412,-1.595976618,13.45800548,-10.07598212,-10.47297442,10.08500674,5.614665261,14.2946872,3.019270874,2.672297061,4.936141272,4.676991241,-1.568912469
45,3.121553191,-0.92474868,11.95919542,-11.84149298,-9.956616677,10.15619852,5.103598337,14.75205479,2.785723504,1.960653891,4.45731689,4.807323583,-0.791269434
38,3.99302919,-1.730439859,12.61531506,-11.96759157,-9.869701351,9.651104786,5.348738541,14.91296227,2.382499253,1.372028658,4.542489478,4.029749361,-0.14076513
60,3.100275183,-1.234428978,12.14750926,-10.45143934,-10.53149442,10.47229414,5.744268223,13.66787369,3.005242089,2.593042136,4.12574798,4.187351223,-1.87624867
40,3.227921828,-1.010713182,12.19454274,-11.4383684,-10.55999811,9.631957436,5.794193705,14.51864877,2.465042453,2.605963902,4.3525744,4.03748737,-0.743278489
53,3.384210955,-0.469871974,11.80878274,-12.18092033,-10.39531564,10.19788271,5.624846638,15.14203481,2.224385482,2.206855433,3.801906766,4.192349485,-0.470386373
38,2.888237562,-1.33500452,13.20465335,-11.11878686,-10.52893952,9.99565392,5.534722164,14.78501405,3.209453158,1.738654368,5.431315496,4.788481752,-0.52363165
38,3.352593104,-0.976898706,12.26631899,-11.71814986,-10.7100489,9.956593351,6.090044503,14.23257433,2.447139351,2.689303792,4.046827588,3.878501595,-1.267314573
43,3.954850439,-1.281681143,12.78534906,-11.02347966,-10.29213592,9.599333652,5.179620182,14.37903813,2.131204058,1.60912748,4.509893063,3.697387533,-1.340381896
44,3.165058176,-0.338646016,11.72307406,-11.63538098,-10.77279294,10.03395093,5.268302535,14.91964969,2.723444372,2.584810918,4.40866117,4.406393448,-0.632031792
42,3.375706978,-1.007566123,12.6647475,-10.26910069,-9.987002842,9.610538538,5.153890432,14.44942205,3.407119845,2.189413725,4.498481055,4.403266996,-1.361391553
60,2.659488757,-0.223219468,11.16242506,-10.96517999,-10.59601572,10.96091798,4.946528467,14.08383205,2.819533821,2.8888875,3.731599826,4.12503883,-2.357414291
72,4.129419976,-2.265387211,12.86920418,-10.49027726,-9.572380459,10.15000024,5.070847269,13.99764832,2.852892516,1.602939562,4.093085047,3.609642379,-1.082153505
48,2.678115541,-1.40527229,12.43867032,-10.95229245,-10.60960624,9.483192323,6.100661086,14.69652164,2.552262956,2.896456555,4.516632362,4.639498402,-0.534548205
56,2.843215745,-1.648089175,12.8588279,-10.64145021,-10.23848668,10.23220188,5.669162291,14.40975533,2.7657445,2.343328065,4.167004373,4.254400302,-1.683876216
56,3.102352254,-1.618036962,12.9872176,-9.132143296,-10.76718776,9.709318111,4.201584986,14.10553617,3.653320034,1.500587086,4.22045717,4.500512246,-2.630140174
42,3.474772297,-1.475570275,11.75248284,-10.05278707,-10.11587951,9.99116704,4.975236781,14.17600658,3.046779122,2.11103172,3.94410046,4.017471341,-2.232493056
36,4.136548826,-2.037129355,12.75498414,-11.23357991,-10.10001146,9.435444602,5.757122229,14.95257497,1.989782135,1.513256843,3.933630567,3.568243003,-0.498676194
47,3.810748583,-0.558343817,11.84221735,-10.61371303,-10.72730072,10.10669796,5.390110485,13.97865316,2.816629237,2.568255129,4.004317734,3.701619863,-2.126550885
41,3.213251821,-0.852914193,12.50548295,-10.24991886,-10.59152932,10.23154191,4.862309472,14.61174284,2.790405147,2.144106253,4.345621897,4.090399335,-1.217346098
56,3.462073558,-1.0780777,11.03218221,-11.03623177,-10.86987116,10.91851288,4.683202626,13.82783586,3.175504889,2.617254863,3.710264351,4.015350993,-1.979212857
55,3.405469615,-1.099827118,12.69796518,-9.42891817,-10.17828498,9.406111627,4.616365947,14.2436486,2.589440957,2.151914324,4.361864016,3.861434123,-1.938542977
46,3.210380925,-0.874134147,11.74178012,-11.48431957,-9.957463736,9.900480075,5.554129361,14.75233386,2.797400769,2.160900156,4.356829422,4.427281673,-0.958933234
56,2.930504314,-2.029310324,13.51639572,-9.879110199,-10.02169959,9.099053852,5.126133699,14.92620451,2.598562709,1.236701322,4.526795445,4.5014363,-1.331555307
49,3.266398414,-1.269217861,12.35358927,-11.29026915,-10.6887115,9.993156732,4.907493108,14.47180844,2.278585237,2.050478906,3.694739342,3.680504202,-1.731927315
54,3.23211308,-1.931815771,13.70224208,-10.45873019,-10.67988527,9.938696222,5.100999816,14.12574966,2.885150961,1.902383867,4.384865472,3.909675239,-1.528095024
59,2.689457382,-0.604169771,12.72725087,-9.72958369,-9.385344772,9.910099823,4.922332424,14.70500685,3.441836361,2.15407952,4.238305433,4.6771702,-1.744410524
49,3.053278748,-1.536631343,12.12622715,-10.87940564,-10.12380086,9.994717104,5.409804837,14.15288797,2.742542862,1.960991453,4.17094308,4.172109047,-1.750559419
44,2.810053451,-0.437867754,12.29345843,-10.90925441,-11.01024566,10.03397588,5.702715591,14.8705287,2.530277884,3.040287903,4.896519553,4.246236369,-0.915590793
46,3.636700566,-1.276540352,12.97977471,-10.64393971,-10.42858834,9.078799106,5.853299064,14.9865544,2.681258465,1.991984608,4.761146107,4.334623504,-0.435077744
65,2.846235636,-1.11267553,12.93641262,-11.65600203,-10.32116162,9.992286331,5.50476586,14.86123999,2.701867706,1.927738542,4.360440654,4.088909525,-0.792967629
68,3.07612418,-1.031580467,12.0368161,-10.07031963,-10.62662985,10.09880502,5.039234186,14.16984283,2.585427791,2.776156517,4.252281721,3.942939516,-2.209658519
55,3.508073523,-1.829437965,12.78910841,-10.13827967,-10.15423959,9.077454034,6.048919652,15.01069917,2.065008582,1.946825465,4.474467506,4.183183045,-0.484502793
42,2.930703424,-0.682720619,11.9627688,-11.1368601,-10.86689242,10.6366491,4.891541393,14.3856166,3.222245946,2.875874428,4.1862103,4.47877722,-1.952487726
42,2.7871205,-0.879290462,12.2634874,-10.12672455,-9.932849199,10.0956649,4.883913385,14.57594512,3.455099063,2.584380977,4.64282508,4.478307508,-1.69591523
53,4.027490731,-1.880834247,13.82922568,-9.861659844,-9.918049574,8.703707486,4.714577003,14.62947709,2.745166026,1.312655367,4.398024792,4.051533167,-0.870875439
65,4.134031505,-0.889010562,11.83241739,-10.4420441,-10.50218598,9.659934802,5.517168215,14.20500442,2.70387607,2.408754283,4.427349896,3.727295708,-1.205599202
60,3.411469058,-1.441942833,13.23530896,-9.96298332,-10.03780435,9.344811828,5.150451808,14.84446672,2.462803514,1.906068518,4.36668278,3.992839624,-1.186073137
65,3.709337687,-1.249567507,12.92060233,-10.57035249,-10.31938917,9.33071879,5.391220797,14.83464505,2.353843829,1.721944863,4.138522894,4.01329684,-1.174310286
58,3.155345823,-1.586003034,12.42472284,-10.64596196,-10.64853492,10.0684613,6.109177909,14.00684719,2.935352193,2.763197518,4.274322562,4.093141491,-1.122441304
67,3.103033959,-0.817108356,11.78325723,-11.48112356,-10.09920639,10.68071861,5.356993007,14.54088044,2.568142669,2.31899555,4.00822232,4.020861214,-1.322797308
56,3.168164856,-1.909273612,14.10405392,-9.114080901,-9.752554852,9.234311577,5.491188126,14.38629978,2.221597554,1.585299698,3.948872229,3.891692583,-1.289290695
44,2.821526578,0.059879245,11.42601544,-12.48387559,-10.534588,11.13628309,5.331385136,14.40219044,3.435676504,2.917988214,4.62082436,4.590534644,-1.555437659
70,3.722807611,-1.393280214,13.91150633,-10.00718864,-10.39001305,9.384681257,5.67037722,14.95538213,2.363290503,2.011384706,4.903523952,4.031290217,-0.058427099
42,3.422445068,-1.072059849,13.58227533,-10.42579826,-10.52643869,9.710107118,4.948601095,14.60353322,3.005320516,1.519029171,4.381236789,4.392643651,-0.818953336
46,2.755300384,-1.600409759,12.94266261,-10.35443397,-10.41939158,9.772441605,5.480803674,14.28760525,2.538872855,2.227514771,4.533275815,3.898106194,-1.243724039
61,2.924455021,-1.34476567,12.48015314,-12.01017264,-11.24644236,10.57131066,6.278212041,14.3408965,2.666011992,2.552888408,4.395327472,4.493862029,-1.038339321
67,3.315951172,-1.928421486,12.53959006,-9.495527809,-10.97968198,9.634179907,5.552460758,13.7828637,3.033967039,2.412449202,3.946861443,3.900509566,-2.300763243
50,3.133582324,-1.486124693,12.56415916,-11.23617279,-10.82212651,10.02007814,6.027646651,14.35432447,2.690839261,2.496561636,4.656040529,4.435883253,-0.923327449
48,3.247579248,-1.586805731,12.37688827,-10.95916371,-10.40479263,10.08808193,5.047688087,14.24976229,3.333484058,2.147793345,4.776213689,4.44592123,-1.571054252
64,3.325498692,-1.70711111,12.91306979,-9.019287942,-10.14951974,9.486679706,4.923565347,14.14105674,2.796317589,1.925694678,3.785483585,3.968449348,-2.40566703
63,2.969379449,-0.832089337,12.02785111,-12.01746678,-10.34009505,10.98524167,5.914255497,14.27174025,3.440690787,2.706759618,4.033225497,4.265090042,-1.437631027
39,3.41102872,-1.478093445,12.01151965,-10.61702645,-10.25559503,9.854444222,4.972284761,14.0253212,3.185398893,2.181850645,4.483697293,4.113734704,-1.281807475
30,2.908656115,-0.568980785,12.99112941,-11.06939124,-9.8496248,9.24110936,5.078972498,15.64811078,2.39873479,1.873963495,4.655964102,4.512647495,-0.52810289
52,3.478603909,-2.444297482,13.7551203,-11.00486515,-9.280862781,9.224122334,5.400384783,15.25549502,2.706591944,1.211509377,4.677290615,4.395456572,-0.311318716
47,3.791049433,-2.015678545,12.73372803,-9.967239998,-9.88084517,9.511057162,5.137945319,14.0812934,3.154172569,1.861265685,3.871449487,3.941148563,-1.543686133
40,3.236111534,-2.162080772,13.15201112,-10.45831559,-10.33823164,9.488625798,5.402773181,14.88666043,2.748261115,1.502127003,4.702265924,4.52724765,-0.778724723
56,2.381201819,-0.203188089,12.1274183,-10.07112111,-10.01726449,10.57656618,5.275158509,14.59153525,3.553438059,2.103286669,4.661138334,4.845385434,-2.057839624
52,2.793959333,-0.56821963,11.83002231,-11.05815653,-10.58665673,9.934577718,5.876371165,14.5481733,2.182860815,2.208376807,3.938643235,4.328761343,-1.236340431
50,3.29749031,-1.369009458,12.24266185,-10.65443898,-11.35195843,9.856736589,5.856246316,13.96852878,2.342612928,2.80813801,4.050386603,3.85980234,-1.258065025
38,3.297797956,-0.927686686,12.13079389,-11.42915316,-10.46975165,9.782654378,5.435321913,14.69251289,3.325925068,2.57192128,4.546902838,4.310176497,-0.88330176
59,2.795473556,-1.337627727,12.274996,-10.53403536,-10.76217803,9.792820262,5.366629627,14.48427789,2.130927387,2.440311838,4.237459766,4.146345229,-1.415691951
56,2.997316657,-1.501933107,12.71954646,-8.671063179,-10.55526555,9.582446541,4.513787654,13.983798,2.7343442,2.11206882,4.246280293,3.869865778,-2.246733036
49,3.234728717,-1.224599754,12.66606304,-10.22730771,-10.21022135,10.31079002,4.325719095,14.51026683,3.444034558,1.753139309,4.369745876,4.392562712,-2.015450592
62,3.325433224,-1.165042921,12.42535782,-12.26811466,-10.62026304,9.697015839,5.820692772,15.19157669,2.623714582,2.221406791,4.240011943,4.195625429,-0.584404322
44,2.862874929,-1.357213144,12.68145253,-11.00957044,-10.57314342,9.925400327,5.75777165,15.03935216,2.550054919,2.068900371,4.773792893,4.355863781,-1.178767991
58,3.404284109,-2.22745769,12.80912152,-10.66295391,-10.42823055,10.06663431,5.187274209,13.98949802,3.139946448,1.884188421,4.494949056,4.486106333,-1.751024808
61,3.639812805,-1.644096603,12.67977901,-10.13975899,-11.06259018,9.873567154,4.973620985,13.7518709,2.333157261,1.952134156,3.995329523,3.690397665,-1.307944968
54,3.715464346,-0.944796572,11.30944179,-10.37973375,-11.26491097,9.6991119,5.339776842,14.07529842,1.746466959,2.052989121,3.65761421,3.37381957,-1.870125369
53,2.462424712,-0.746044688,12.36094157,-11.05474222,-9.982182457,10.5280041,4.80501791,15.08370435,3.467507054,1.496006479,4.463008957,4.568568657,-1.716489354
38,3.677279284,-1.171459045,12.95499828,-11.28806153,-10.31094348,9.579542922,5.146834587,15.29152357,2.400855705,1.843547141,4.762218712,4.083250956,0.160853523
53,2.287386412,-0.500080459,11.92122841,-11.55639423,-9.916110725,10.28106322,5.756887318,15.31600398,2.761606395,2.260815658,4.638285768,4.712508437,-1.493857668
35,3.1613316,-0.858769737,11.83406084,-11.23572804,-9.774042654,10.05332797,4.993487295,14.98621699,2.206398649,1.878698171,4.163879258,3.930066215,-1.151983417
55,2.949323688,-1.069661764,12.642468,-11.1159281,-10.40932594,10.61877256,5.13474875,14.19063841,3.57065189,2.802998013,4.376461408,4.453409637,-1.67493801
60,3.113113829,-1.363189446,13.03196893,-11.23172083,-10.49120488,9.744350476,5.573482562,14.3733648,2.791708947,2.226822224,4.779287308,4.647958718,-0.613976306
67,3.007368329,-2.291319977,12.80342449,-10.53616186,-10.21585477,9.99638528,5.619929036,14.8609321,2.402664359,1.661748165,4.172483134,4.122448039,-1.179810521
37,3.673236023,-0.961771527,12.70811832,-9.761714657,-10.35143771,9.058494248,4.859103287,14.75456451,1.856008163,1.537774626,4.337043304,3.469986162,-1.942103038
43,3.500785236,-1.824905188,12.11456953,-10.93551576,-10.03696058,9.693305771,5.226424812,14.22476168,1.90306628,1.182663464,3.82665578,3.646704533,-1.350881916
38,2.669098096,-1.563785194,12.69407528,-11.4944702,-10.9309152,9.644503026,5.706765343,14.31443035,2.460121049,2.66846195,4.519409759,4.373183295,-0.663582927
34,3.121002486,-0.576149805,11.71840939,-11.77576911,-10.31900323,10.43651547,5.678010978,15.27791654,2.414086035,2.456933009,4.443538868,4.107880923,-1.071396886
56,3.707839088,-1.272940719,12.57871529,-11.27180712,-10.54092277,9.731907181,5.225940164,14.48724033,2.518327919,2.576282469,4.131906518,4.045266681,-0.773696795
57,3.21662287,-1.000158232,12.54386328,-11.04737857,-10.0472746,9.859427077,5.47956499,14.22039163,2.86964421,2.32296674,4.145582855,4.286722259,-1.298876589
55,3.486490834,-1.750253778,11.87480286,-10.3168667,-10.2136498,10.04632448,4.386624378,14.29376544,2.967074607,1.945214926,3.769198877,4.095995244,-1.774876497
53,3.802855266,-1.324528729,12.34210205,-11.45213878,-10.83462161,9.534553396,5.46152304,14.34689119,2.475935991,2.354194563,4.335825877,4.220082825,-1.019802818
56,2.750773096,-1.151461301,11.59228402,-11.65325833,-10.70090995,10.58658146,5.772501864,14.50577469,2.578254484,2.702482187,4.002537235,4.087920927,-1.74031596
50,2.345669019,-0.470522522,11.66610825,-12.45475909,-10.69910515,10.89561375,5.700012293,14.4273422,3.643388386,3.043237928,4.680318921,5.054059526,-0.892715386
44,2.437763115,-1.14760713,12.62850437,-11.18517947,-10.28766928,10.34863621,5.556124128,15.29160865,2.600639006,1.997196196,4.384985155,4.448328916,-0.890140752
57,3.575282243,-1.573904922,13.06419954,-10.24842534,-10.00158931,9.320698341,5.266197401,14.79444427,2.561865086,2.100396804,4.381267933,3.995258773,-0.677920416
59,2.542866619,-0.756812858,12.94258919,-10.9700708,-9.707269174,9.327033893,5.759964481,15.37493658,2.526892343,2.031501079,4.554822526,4.514657943,-0.555397994
52,2.344478297,-1.521124902,11.99745654,-10.21860242,-10.18251996,10.34584721,5.397780664,14.27564089,2.940074676,2.872300538,4.753874719,4.570531774,-1.924565211
74,2.718932511,-1.923740049,13.43535961,-9.951544815,-9.009791048,9.248005731,5.547985866,14.83790554,2.820502772,1.575863067,4.220619276,4.194973391,-1.51063718
59,3.366096576,-1.316917998,12.49616759,-10.05635167,-10.48659048,9.439891674,4.781326589,14.46415805,2.342871243,1.995997628,3.886102825,3.972441881,-1.641208829
51,2.898936764,-1.12303424,12.94909033,-9.542693521,-9.96342164,9.554876321,4.843436127,14.12153209,2.733935735,1.896538101,4.437122416,4.096352313,-1.974590553
